pred: 27.08 deg. took: 10.66 ms | cam=0.87 prep=1.47 pred=8.32
pred: 25.63 deg. took: 10.46 ms | cam=0.90 prep=1.48 pred=8.08
pred: 26.47 deg. took: 10.31 ms | cam=0.83 prep=1.47 pred=8.02
pred: 23.18 deg. took: 10.23 ms | cam=0.83 prep=1.48 pred=7.92
pred: 24.36 deg. took: 27.95 ms | cam=0.90 prep=1.48 pred=25.57
pred: 23.05 deg. took: 10.10 ms | cam=0.82 prep=1.48 pred=7.80
pred: 23.96 deg. took: 10.16 ms | cam=0.84 prep=1.45 pred=7.86
pred: 20.25 deg. took: 10.60 ms | cam=0.82 prep=1.49 pred=8.29
pred: 20.48 deg. took: 11.05 ms | cam=0.83 prep=1.57 pred=8.65
pred: 14.43 deg. took: 10.38 ms | cam=0.84 prep=1.46 pred=8.08
pred: 15.78 deg. took: 10.33 ms | cam=0.89 prep=1.48 pred=7.97
pred: 7.72 deg. took: 11.20 ms | cam=0.86 prep=1.51 pred=8.83
pred: 13.18 deg. took: 10.56 ms | cam=0.82 prep=1.48 pred=8.26
pred: 10.07 deg. took: 10.38 ms | cam=0.86 prep=1.48 pred=8.05
pred: 8.18 deg. took: 11.13 ms | cam=0.88 prep=1.47 pred=8.78
pred: 12.06 deg. took: 11.17 ms | cam=0.83 prep=1.46 pred=8.88
pred: 13.52 deg. took: 10.32 ms | cam=0.85 prep=1.44 pred=8.03
pred: 13.67 deg. took: 10.44 ms | cam=0.82 prep=1.49 pred=8.13
pred: 11.87 deg. took: 10.26 ms | cam=0.81 prep=1.45 pred=8.00
pred: 8.26 deg. took: 10.66 ms | cam=0.90 prep=1.44 pred=8.32
pred: 8.94 deg. took: 10.71 ms | cam=0.82 prep=1.49 pred=8.40
pred: 8.35 deg. took: 10.29 ms | cam=0.85 prep=1.45 pred=7.99
pred: 11.07 deg. took: 10.29 ms | cam=0.85 prep=1.48 pred=7.96
pred: 9.86 deg. took: 10.98 ms | cam=0.81 prep=1.47 pred=8.70
pred: 9.27 deg. took: 10.21 ms | cam=0.89 prep=1.47 pred=7.85
pred: 7.06 deg. took: 10.30 ms | cam=0.87 prep=1.47 pred=7.96
pred: 7.29 deg. took: 10.57 ms | cam=0.85 prep=1.43 pred=8.29
pred: 16.00 deg. took: 10.35 ms | cam=0.84 prep=1.46 pred=8.05
pred: 13.95 deg. took: 10.75 ms | cam=0.87 prep=1.50 pred=8.38
pred: 16.66 deg. took: 10.22 ms | cam=0.84 prep=1.47 pred=7.91
pred: 14.61 deg. took: 10.17 ms | cam=0.84 prep=1.43 pred=7.90
pred: 15.94 deg. took: 10.14 ms | cam=0.78 prep=1.42 pred=7.94
pred: 16.05 deg. took: 10.47 ms | cam=0.81 prep=1.43 pred=8.23
pred: 16.20 deg. took: 10.50 ms | cam=0.81 prep=1.48 pred=8.21
pred: 15.25 deg. took: 10.63 ms | cam=0.89 prep=1.45 pred=8.29
pred: 19.64 deg. took: 10.39 ms | cam=0.83 prep=1.46 pred=8.10
pred: 18.16 deg. took: 10.39 ms | cam=0.85 prep=1.50 pred=8.04
pred: 17.75 deg. took: 10.39 ms | cam=0.84 prep=1.46 pred=8.09
pred: 18.34 deg. took: 10.98 ms | cam=0.85 prep=1.46 pred=8.67
pred: 22.93 deg. took: 11.37 ms | cam=0.85 prep=1.47 pred=9.05
pred: 21.85 deg. took: 10.53 ms | cam=0.87 prep=1.50 pred=8.16
pred: 24.95 deg. took: 10.15 ms | cam=0.84 prep=1.46 pred=7.84
pred: 22.88 deg. took: 11.16 ms | cam=0.77 prep=1.44 pred=8.95
pred: 24.14 deg. took: 10.96 ms | cam=0.82 prep=1.52 pred=8.61
pred: 23.98 deg. took: 11.23 ms | cam=0.86 prep=1.47 pred=8.91
pred: 22.02 deg. took: 10.17 ms | cam=0.74 prep=1.41 pred=8.01
pred: 20.53 deg. took: 10.50 ms | cam=0.91 prep=1.46 pred=8.13
pred: 24.45 deg. took: 10.25 ms | cam=0.82 prep=1.45 pred=7.97
pred: 17.37 deg. took: 10.48 ms | cam=0.83 prep=1.46 pred=8.18
pred: 20.26 deg. took: 10.40 ms | cam=0.87 prep=1.47 pred=8.07
pred: 16.81 deg. took: 19.94 ms | cam=0.81 prep=1.43 pred=17.70
pred: 9.87 deg. took: 10.37 ms | cam=0.90 prep=1.48 pred=7.99
pred: 7.60 deg. took: 10.21 ms | cam=0.82 prep=1.45 pred=7.95
pred: 4.02 deg. took: 10.30 ms | cam=0.82 prep=1.46 pred=8.02
pred: 2.90 deg. took: 10.50 ms | cam=0.88 prep=1.45 pred=8.18
pred: 2.55 deg. took: 10.23 ms | cam=0.82 prep=1.47 pred=7.94
pred: 2.43 deg. took: 10.63 ms | cam=0.91 prep=1.44 pred=8.28
pred: 4.85 deg. took: 10.38 ms | cam=0.83 prep=1.51 pred=8.04
pred: 5.86 deg. took: 10.58 ms | cam=0.82 prep=1.44 pred=8.33
pred: 12.31 deg. took: 11.03 ms | cam=0.87 prep=1.47 pred=8.70
pred: 13.72 deg. took: 10.57 ms | cam=0.82 prep=1.50 pred=8.25
pred: 7.90 deg. took: 10.43 ms | cam=0.87 prep=1.51 pred=8.04
pred: 4.61 deg. took: 10.66 ms | cam=0.86 prep=1.48 pred=8.33
pred: 9.96 deg. took: 10.64 ms | cam=0.83 prep=1.51 pred=8.31
pred: 15.94 deg. took: 10.30 ms | cam=0.86 prep=1.48 pred=7.97
pred: 12.49 deg. took: 10.64 ms | cam=0.85 prep=1.48 pred=8.30
pred: 6.81 deg. took: 10.38 ms | cam=0.91 prep=1.48 pred=7.99
pred: 13.36 deg. took: 10.39 ms | cam=0.82 prep=1.45 pred=8.12
pred: 12.01 deg. took: 10.10 ms | cam=0.84 prep=1.45 pred=7.81
pred: 20.73 deg. took: 10.50 ms | cam=0.84 prep=1.50 pred=8.16
pred: 22.19 deg. took: 10.53 ms | cam=0.83 prep=1.46 pred=8.24
pred: 24.60 deg. took: 18.30 ms | cam=0.90 prep=1.40 pred=16.00
pred: 25.68 deg. took: 10.46 ms | cam=0.83 prep=1.46 pred=8.18
pred: 27.08 deg. took: 11.23 ms | cam=0.86 prep=1.45 pred=8.93
pred: 27.51 deg. took: 10.38 ms | cam=0.84 prep=1.51 pred=8.02
pred: 28.25 deg. took: 11.46 ms | cam=0.82 prep=1.43 pred=9.21
pred: 29.69 deg. took: 12.19 ms | cam=0.91 prep=1.51 pred=9.77
pred: 27.68 deg. took: 11.70 ms | cam=0.82 prep=1.47 pred=9.41
pred: 29.02 deg. took: 10.25 ms | cam=0.82 prep=1.46 pred=7.97
pred: 28.78 deg. took: 10.41 ms | cam=0.87 prep=1.48 pred=8.06
pred: 30.15 deg. took: 10.22 ms | cam=0.83 prep=1.47 pred=7.92
pred: 29.66 deg. took: 10.53 ms | cam=0.79 prep=1.40 pred=8.35
pred: 29.86 deg. took: 11.45 ms | cam=0.82 prep=1.50 pred=9.13
pred: 28.89 deg. took: 10.64 ms | cam=0.82 prep=1.49 pred=8.33
pred: 29.57 deg. took: 10.28 ms | cam=0.84 prep=1.38 pred=8.06
pred: 29.30 deg. took: 10.53 ms | cam=0.91 prep=1.47 pred=8.15
pred: 24.91 deg. took: 10.56 ms | cam=0.85 prep=1.48 pred=8.23
pred: 24.49 deg. took: 10.20 ms | cam=0.82 prep=1.45 pred=7.93
pred: 19.81 deg. took: 12.02 ms | cam=0.81 prep=1.47 pred=9.73
pred: 19.98 deg. took: 10.34 ms | cam=0.85 prep=1.50 pred=7.99
pred: 19.27 deg. took: 10.44 ms | cam=0.87 prep=1.47 pred=8.10
pred: 18.82 deg. took: 10.34 ms | cam=0.87 prep=1.45 pred=8.02
pred: 14.23 deg. took: 12.16 ms | cam=0.83 prep=1.50 pred=9.83
pred: 7.70 deg. took: 10.45 ms | cam=0.83 prep=1.47 pred=8.15
pred: 4.99 deg. took: 10.52 ms | cam=0.90 prep=1.48 pred=8.14
pred: 4.97 deg. took: 10.25 ms | cam=0.85 prep=1.51 pred=7.88
pred: 5.18 deg. took: 10.61 ms | cam=0.84 prep=1.44 pred=8.33
pred: 4.89 deg. took: 10.39 ms | cam=0.85 prep=1.48 pred=8.07
pred: 3.74 deg. took: 10.72 ms | cam=0.86 prep=1.42 pred=8.43
pred: -0.11 deg. took: 10.39 ms | cam=0.85 prep=1.47 pred=8.07
pred: -4.74 deg. took: 10.27 ms | cam=0.83 prep=1.48 pred=7.95
pred: -5.18 deg. took: 10.28 ms | cam=0.85 prep=1.49 pred=7.93
pred: -8.47 deg. took: 10.50 ms | cam=0.83 prep=1.47 pred=8.20
pred: -10.29 deg. took: 10.59 ms | cam=0.88 prep=1.50 pred=8.20
pred: -20.85 deg. took: 12.18 ms | cam=0.86 prep=1.49 pred=9.83
pred: -22.97 deg. took: 10.37 ms | cam=0.83 prep=1.51 pred=8.04
pred: -20.31 deg. took: 10.45 ms | cam=0.86 prep=1.44 pred=8.15
pred: -14.98 deg. took: 23.93 ms | cam=0.82 prep=1.46 pred=21.64
pred: -23.48 deg. took: 10.78 ms | cam=0.89 prep=1.48 pred=8.41
pred: -27.70 deg. took: 10.35 ms | cam=0.86 prep=1.47 pred=8.01
pred: -29.13 deg. took: 11.32 ms | cam=0.82 prep=1.44 pred=9.06
pred: -25.00 deg. took: 12.27 ms | cam=0.87 prep=1.43 pred=9.96
pred: -16.56 deg. took: 10.33 ms | cam=0.81 prep=1.44 pred=8.08
pred: -5.21 deg. took: 10.33 ms | cam=0.87 prep=1.50 pred=7.95
pred: -10.92 deg. took: 10.21 ms | cam=0.85 prep=1.49 pred=7.87
pred: -7.27 deg. took: 10.30 ms | cam=0.85 prep=1.47 pred=7.98
pred: 0.87 deg. took: 10.85 ms | cam=0.86 prep=1.50 pred=8.50
pred: 1.91 deg. took: 11.38 ms | cam=0.81 prep=1.44 pred=9.13
pred: 0.67 deg. took: 11.31 ms | cam=0.88 prep=1.49 pred=8.94
pred: 2.20 deg. took: 10.61 ms | cam=0.87 prep=1.47 pred=8.27
pred: 19.76 deg. took: 10.43 ms | cam=0.82 prep=1.48 pred=8.13
pred: 20.05 deg. took: 11.43 ms | cam=0.88 prep=1.44 pred=9.11
pred: 3.03 deg. took: 10.23 ms | cam=0.83 prep=1.45 pred=7.95
pred: 1.84 deg. took: 10.42 ms | cam=0.90 prep=1.42 pred=8.10
pred: -1.79 deg. took: 22.58 ms | cam=0.84 prep=1.42 pred=20.32
pred: -2.26 deg. took: 10.14 ms | cam=0.85 prep=1.42 pred=7.87
pred: -0.90 deg. took: 10.28 ms | cam=0.85 prep=1.45 pred=7.98
pred: -1.77 deg. took: 10.45 ms | cam=0.84 prep=1.45 pred=8.16
pred: -2.29 deg. took: 10.50 ms | cam=0.82 prep=1.50 pred=8.18
pred: -3.19 deg. took: 10.33 ms | cam=0.90 prep=1.48 pred=7.96
pred: -2.00 deg. took: 10.42 ms | cam=0.85 prep=1.45 pred=8.13
pred: -4.44 deg. took: 10.66 ms | cam=0.86 prep=1.46 pred=8.34
pred: -2.12 deg. took: 10.48 ms | cam=0.82 prep=1.48 pred=8.19
pred: 0.05 deg. took: 10.20 ms | cam=0.80 prep=1.44 pred=7.96
pred: -1.71 deg. took: 10.66 ms | cam=0.89 prep=1.45 pred=8.32
pred: -4.98 deg. took: 10.20 ms | cam=0.82 prep=1.48 pred=7.89
pred: -3.13 deg. took: 10.55 ms | cam=0.85 prep=1.48 pred=8.21
pred: 0.67 deg. took: 10.60 ms | cam=0.84 prep=1.46 pred=8.29
pred: 0.80 deg. took: 10.38 ms | cam=0.85 prep=1.49 pred=8.04
pred: 6.63 deg. took: 10.29 ms | cam=0.85 prep=1.47 pred=7.97
pred: 7.09 deg. took: 10.74 ms | cam=0.86 prep=1.46 pred=8.42
pred: 12.38 deg. took: 10.23 ms | cam=0.86 prep=1.46 pred=7.90
pred: 9.34 deg. took: 11.17 ms | cam=0.82 prep=1.49 pred=8.86
pred: 7.42 deg. took: 10.15 ms | cam=0.81 prep=1.43 pred=7.91
pred: 9.14 deg. took: 10.42 ms | cam=0.85 prep=1.49 pred=8.08
pred: 7.48 deg. took: 10.47 ms | cam=0.88 prep=1.45 pred=8.13
pred: 10.26 deg. took: 10.24 ms | cam=0.87 prep=1.48 pred=7.89
pred: 11.07 deg. took: 10.34 ms | cam=0.83 prep=1.47 pred=8.03
pred: 13.00 deg. took: 10.14 ms | cam=0.81 prep=1.46 pred=7.86
pred: 10.91 deg. took: 10.04 ms | cam=0.85 prep=1.46 pred=7.73
pred: 18.80 deg. took: 10.47 ms | cam=0.81 prep=1.44 pred=8.21
pred: 23.56 deg. took: 10.27 ms | cam=0.88 prep=1.49 pred=7.91
pred: 23.49 deg. took: 10.39 ms | cam=0.87 prep=1.47 pred=8.05
pred: 23.71 deg. took: 10.27 ms | cam=0.81 prep=1.45 pred=8.02
pred: 23.29 deg. took: 10.50 ms | cam=0.85 prep=1.48 pred=8.17
pred: 22.19 deg. took: 10.10 ms | cam=0.82 prep=1.41 pred=7.86
pred: 8.10 deg. took: 10.47 ms | cam=0.87 prep=1.45 pred=8.14
pred: 9.70 deg. took: 10.44 ms | cam=0.84 prep=1.48 pred=8.12
pred: 11.93 deg. took: 10.55 ms | cam=0.82 prep=1.45 pred=8.28
pred: 9.89 deg. took: 10.10 ms | cam=0.89 prep=1.48 pred=7.73
pred: 13.11 deg. took: 10.94 ms | cam=0.83 prep=1.49 pred=8.62
pred: 14.56 deg. took: 14.27 ms | cam=0.84 prep=1.45 pred=11.98
pred: 16.49 deg. took: 10.26 ms | cam=0.82 prep=1.49 pred=7.95
pred: 17.33 deg. took: 10.24 ms | cam=0.81 prep=1.44 pred=7.99
pred: 11.30 deg. took: 11.17 ms | cam=0.84 prep=1.52 pred=8.80
pred: 13.39 deg. took: 10.30 ms | cam=0.81 prep=1.48 pred=8.00
pred: 15.27 deg. took: 10.51 ms | cam=0.85 prep=1.43 pred=8.22
pred: 15.96 deg. took: 10.24 ms | cam=0.89 prep=1.46 pred=7.90
pred: 16.18 deg. took: 18.69 ms | cam=0.83 prep=1.46 pred=16.40
pred: 17.98 deg. took: 11.56 ms | cam=0.87 prep=1.50 pred=9.19
pred: 16.72 deg. took: 10.24 ms | cam=0.84 prep=1.47 pred=7.93
pred: 16.28 deg. took: 10.30 ms | cam=0.86 prep=1.49 pred=7.95
pred: 16.59 deg. took: 10.38 ms | cam=0.83 prep=1.45 pred=8.10
pred: 14.38 deg. took: 23.75 ms | cam=0.87 prep=1.49 pred=21.39
pred: 8.25 deg. took: 14.33 ms | cam=0.86 prep=1.53 pred=11.95
pred: 7.97 deg. took: 10.42 ms | cam=0.82 prep=1.47 pred=8.13
pred: 3.27 deg. took: 11.42 ms | cam=0.87 prep=1.47 pred=9.08
pred: 3.25 deg. took: 10.27 ms | cam=0.83 prep=1.48 pred=7.97
pred: 11.34 deg. took: 10.34 ms | cam=0.82 prep=1.47 pred=8.05
pred: 11.98 deg. took: 10.74 ms | cam=0.86 prep=1.50 pred=8.39
pred: 15.30 deg. took: 10.73 ms | cam=0.87 prep=1.49 pred=8.36
pred: 15.94 deg. took: 10.32 ms | cam=0.89 prep=1.48 pred=7.96
pred: 10.39 deg. took: 10.68 ms | cam=0.85 prep=1.58 pred=8.25
pred: 12.55 deg. took: 10.48 ms | cam=0.82 prep=1.52 pred=8.14
pred: 13.25 deg. took: 10.33 ms | cam=0.84 prep=1.46 pred=8.03
pred: 7.80 deg. took: 10.71 ms | cam=0.83 prep=1.48 pred=8.40
pred: 17.08 deg. took: 10.58 ms | cam=0.91 prep=1.47 pred=8.20
pred: 17.04 deg. took: 10.18 ms | cam=0.82 prep=1.45 pred=7.91
pred: 14.88 deg. took: 10.33 ms | cam=0.84 prep=1.47 pred=8.02
pred: 10.95 deg. took: 11.08 ms | cam=0.84 prep=1.46 pred=8.79
pred: 10.09 deg. took: 10.15 ms | cam=0.83 prep=1.44 pred=7.88
pred: 13.00 deg. took: 10.36 ms | cam=0.87 prep=1.48 pred=8.02
pred: 5.32 deg. took: 10.12 ms | cam=0.85 prep=1.44 pred=7.82
pred: 4.99 deg. took: 10.46 ms | cam=0.86 prep=1.48 pred=8.12
pred: 7.30 deg. took: 10.78 ms | cam=0.86 prep=1.50 pred=8.42
pred: 5.76 deg. took: 10.34 ms | cam=0.82 prep=1.45 pred=8.07
pred: 14.10 deg. took: 10.28 ms | cam=0.86 prep=1.44 pred=7.99
pred: 16.48 deg. took: 10.32 ms | cam=0.87 prep=1.50 pred=7.94
pred: 17.86 deg. took: 10.31 ms | cam=0.82 prep=1.45 pred=8.04
pred: 19.34 deg. took: 11.37 ms | cam=0.85 prep=1.46 pred=9.06
pred: 23.05 deg. took: 10.88 ms | cam=0.83 prep=1.46 pred=8.60
pred: 23.31 deg. took: 26.58 ms | cam=0.85 prep=1.42 pred=24.31
pred: 21.35 deg. took: 10.43 ms | cam=0.89 prep=1.44 pred=8.10
pred: 18.11 deg. took: 10.16 ms | cam=0.82 prep=1.40 pred=7.95
pred: 23.57 deg. took: 10.51 ms | cam=0.84 prep=1.42 pred=8.26
pred: 23.70 deg. took: 11.35 ms | cam=0.84 prep=1.47 pred=9.04
pred: 23.43 deg. took: 11.10 ms | cam=0.86 prep=1.45 pred=8.79
pred: 24.30 deg. took: 10.45 ms | cam=0.88 prep=1.42 pred=8.16
pred: 23.50 deg. took: 10.26 ms | cam=0.85 prep=1.43 pred=7.98
pred: 24.64 deg. took: 10.79 ms | cam=0.85 prep=1.46 pred=8.48
pred: 26.33 deg. took: 10.43 ms | cam=0.83 prep=1.41 pred=8.19
pred: 26.99 deg. took: 10.40 ms | cam=0.89 prep=1.45 pred=8.05
pred: 25.53 deg. took: 11.05 ms | cam=0.87 prep=1.48 pred=8.70
pred: 24.03 deg. took: 10.25 ms | cam=0.82 prep=1.46 pred=7.97
pred: 23.61 deg. took: 11.39 ms | cam=0.80 prep=1.38 pred=9.20
pred: 22.74 deg. took: 10.76 ms | cam=0.82 prep=1.46 pred=8.48
pred: 22.69 deg. took: 14.08 ms | cam=0.90 prep=1.45 pred=11.72
pred: 22.85 deg. took: 10.49 ms | cam=0.86 prep=1.44 pred=8.19
pred: 23.94 deg. took: 10.33 ms | cam=0.82 prep=1.47 pred=8.04
pred: 23.77 deg. took: 10.39 ms | cam=0.85 prep=1.46 pred=8.09
pred: 26.54 deg. took: 10.30 ms | cam=0.89 prep=1.40 pred=8.00
pred: 25.23 deg. took: 10.24 ms | cam=0.86 prep=1.42 pred=7.97
pred: 24.56 deg. took: 10.62 ms | cam=0.84 prep=1.45 pred=8.33
pred: 25.41 deg. took: 10.35 ms | cam=0.83 prep=1.40 pred=8.13
pred: 23.90 deg. took: 10.50 ms | cam=0.89 prep=1.44 pred=8.17
pred: 23.91 deg. took: 10.36 ms | cam=0.84 prep=1.45 pred=8.07
pred: 21.44 deg. took: 10.59 ms | cam=0.85 prep=1.45 pred=8.29
pred: 20.76 deg. took: 10.34 ms | cam=0.83 prep=1.44 pred=8.07
pred: 20.55 deg. took: 10.54 ms | cam=0.81 prep=1.48 pred=8.25
pred: 16.93 deg. took: 10.67 ms | cam=0.91 prep=1.42 pred=8.34
pred: 13.10 deg. took: 10.12 ms | cam=0.82 prep=1.45 pred=7.85
pred: 8.97 deg. took: 11.16 ms | cam=0.79 prep=1.42 pred=8.96
pred: 11.62 deg. took: 10.41 ms | cam=0.85 prep=1.48 pred=8.08
pred: 10.24 deg. took: 10.54 ms | cam=0.87 prep=1.46 pred=8.21
pred: 9.70 deg. took: 10.47 ms | cam=0.85 prep=1.51 pred=8.11
pred: 8.43 deg. took: 10.59 ms | cam=0.81 prep=1.47 pred=8.31
pred: 5.38 deg. took: 10.64 ms | cam=0.85 prep=1.44 pred=8.35
pred: 5.53 deg. took: 10.23 ms | cam=0.82 prep=1.50 pred=7.91
pred: 4.53 deg. took: 10.49 ms | cam=0.88 prep=1.48 pred=8.13
pred: 3.96 deg. took: 11.47 ms | cam=0.87 prep=1.45 pred=9.15
pred: 4.24 deg. took: 12.39 ms | cam=0.82 prep=1.47 pred=10.10
pred: 2.95 deg. took: 13.17 ms | cam=0.89 prep=1.45 pred=10.83
pred: -0.07 deg. took: 10.32 ms | cam=0.83 prep=1.47 pred=8.03
pred: 2.28 deg. took: 10.49 ms | cam=0.89 prep=1.46 pred=8.13
pred: -0.74 deg. took: 10.29 ms | cam=0.85 prep=1.51 pred=7.92
pred: -5.45 deg. took: 10.24 ms | cam=0.83 prep=1.45 pred=7.96
pred: -8.66 deg. took: 12.07 ms | cam=0.85 prep=1.47 pred=9.74
pred: -10.02 deg. took: 10.50 ms | cam=0.83 prep=1.48 pred=8.19
pred: -12.01 deg. took: 19.16 ms | cam=0.87 prep=1.45 pred=16.84
pred: -11.98 deg. took: 10.27 ms | cam=0.87 prep=1.49 pred=7.91
pred: -9.03 deg. took: 10.37 ms | cam=0.82 prep=1.42 pred=8.12
pred: -4.59 deg. took: 10.63 ms | cam=0.85 prep=1.42 pred=8.36
pred: 0.43 deg. took: 10.30 ms | cam=0.89 prep=1.46 pred=7.95
pred: -1.42 deg. took: 10.14 ms | cam=0.84 prep=1.47 pred=7.83
pred: 4.78 deg. took: 14.46 ms | cam=0.85 prep=1.43 pred=12.19
pred: 6.06 deg. took: 10.64 ms | cam=0.84 prep=1.48 pred=8.32
pred: 5.78 deg. took: 10.74 ms | cam=0.88 prep=1.41 pred=8.44
pred: 4.29 deg. took: 10.28 ms | cam=0.83 prep=1.45 pred=8.00
pred: 3.88 deg. took: 10.33 ms | cam=0.83 prep=1.51 pred=7.99
pred: 2.44 deg. took: 10.47 ms | cam=0.85 prep=1.47 pred=8.15
pred: 5.69 deg. took: 10.55 ms | cam=0.85 prep=1.47 pred=8.23
pred: 6.74 deg. took: 10.33 ms | cam=0.86 prep=1.47 pred=7.99
pred: 8.15 deg. took: 10.47 ms | cam=0.86 prep=1.44 pred=8.16
pred: 5.66 deg. took: 10.24 ms | cam=0.85 prep=1.43 pred=7.96
pred: 7.55 deg. took: 10.18 ms | cam=0.83 prep=1.42 pred=7.92
pred: 13.98 deg. took: 10.15 ms | cam=0.85 prep=1.44 pred=7.86
pred: 11.96 deg. took: 10.43 ms | cam=0.90 prep=1.45 pred=8.08
pred: 22.47 deg. took: 10.28 ms | cam=0.82 prep=1.43 pred=8.04
pred: 21.88 deg. took: 14.42 ms | cam=0.81 prep=1.45 pred=12.15
pred: 19.97 deg. took: 10.51 ms | cam=0.85 prep=1.45 pred=8.22
pred: 23.95 deg. took: 10.14 ms | cam=0.79 prep=1.35 pred=8.01
pred: 23.71 deg. took: 10.40 ms | cam=0.86 prep=1.48 pred=8.06
pred: 25.26 deg. took: 10.34 ms | cam=0.87 prep=1.46 pred=8.01
pred: 24.62 deg. took: 10.44 ms | cam=0.82 prep=1.50 pred=8.12
pred: 23.50 deg. took: 12.02 ms | cam=0.85 prep=1.43 pred=9.74
pred: 23.68 deg. took: 10.63 ms | cam=0.82 prep=1.43 pred=8.37
pred: 21.33 deg. took: 10.26 ms | cam=0.85 prep=1.47 pred=7.95
pred: 21.77 deg. took: 10.60 ms | cam=0.89 prep=1.53 pred=8.18
pred: 18.67 deg. took: 10.70 ms | cam=0.81 prep=1.48 pred=8.41
pred: 13.33 deg. took: 10.33 ms | cam=0.86 prep=1.43 pred=8.05
pred: 14.47 deg. took: 10.46 ms | cam=0.82 prep=1.47 pred=8.17
pred: 21.12 deg. took: 10.37 ms | cam=0.86 prep=1.44 pred=8.07
pred: 19.54 deg. took: 10.17 ms | cam=0.84 prep=1.47 pred=7.86
pred: 16.42 deg. took: 10.32 ms | cam=0.86 prep=1.45 pred=8.00
pred: 4.58 deg. took: 10.25 ms | cam=0.86 prep=1.43 pred=7.96
pred: 5.95 deg. took: 10.38 ms | cam=0.82 prep=1.50 pred=8.06
pred: 9.62 deg. took: 10.22 ms | cam=0.85 prep=1.47 pred=7.90
pred: 16.24 deg. took: 10.48 ms | cam=0.83 prep=1.49 pred=8.16
pred: 14.75 deg. took: 11.83 ms | cam=0.87 prep=1.46 pred=9.49
pred: 14.18 deg. took: 11.48 ms | cam=0.88 prep=1.47 pred=9.12
pred: 9.65 deg. took: 10.11 ms | cam=0.82 prep=1.47 pred=7.82
pred: 10.61 deg. took: 10.16 ms | cam=0.86 prep=1.50 pred=7.80
pred: 15.82 deg. took: 10.85 ms | cam=0.75 prep=1.40 pred=8.70
pred: 14.02 deg. took: 10.28 ms | cam=0.86 prep=1.46 pred=7.95
pred: 12.20 deg. took: 10.69 ms | cam=0.85 prep=1.49 pred=8.36
pred: 10.93 deg. took: 10.69 ms | cam=0.83 prep=1.50 pred=8.36
pred: 3.27 deg. took: 10.38 ms | cam=0.87 prep=1.48 pred=8.03
pred: 3.81 deg. took: 10.70 ms | cam=0.82 prep=1.52 pred=8.36
pred: 4.67 deg. took: 10.53 ms | cam=0.87 prep=1.43 pred=8.24
pred: 4.45 deg. took: 10.45 ms | cam=0.87 prep=1.46 pred=8.12
pred: 5.18 deg. took: 10.37 ms | cam=0.81 prep=1.49 pred=8.06
pred: 5.09 deg. took: 10.09 ms | cam=0.87 prep=1.43 pred=7.78
pred: 4.07 deg. took: 10.21 ms | cam=0.83 prep=1.50 pred=7.87
pred: 4.74 deg. took: 11.53 ms | cam=0.86 prep=1.45 pred=9.22
pred: 0.84 deg. took: 10.34 ms | cam=0.84 prep=1.47 pred=8.03
pred: -0.54 deg. took: 10.44 ms | cam=0.84 prep=1.45 pred=8.15
pred: 4.17 deg. took: 10.57 ms | cam=0.85 prep=1.51 pred=8.21
pred: 8.87 deg. took: 10.43 ms | cam=0.82 prep=1.46 pred=8.16
pred: 12.55 deg. took: 10.30 ms | cam=0.87 prep=1.49 pred=7.94
pred: 8.61 deg. took: 10.43 ms | cam=0.84 prep=1.51 pred=8.08
pred: 12.30 deg. took: 10.27 ms | cam=0.85 prep=1.46 pred=7.97
pred: 18.40 deg. took: 11.34 ms | cam=0.85 prep=1.46 pred=9.03
pred: 22.73 deg. took: 10.45 ms | cam=0.83 prep=1.46 pred=8.17
pred: 22.28 deg. took: 10.31 ms | cam=0.85 prep=1.42 pred=8.05
pred: 20.40 deg. took: 10.50 ms | cam=0.86 prep=1.44 pred=8.20
pred: 19.52 deg. took: 10.12 ms | cam=0.83 prep=1.44 pred=7.85
pred: 18.90 deg. took: 10.55 ms | cam=0.84 prep=1.49 pred=8.22
pred: 14.66 deg. took: 10.39 ms | cam=0.81 prep=1.45 pred=8.12
pred: 16.72 deg. took: 10.32 ms | cam=0.83 prep=1.45 pred=8.05
pred: 15.93 deg. took: 10.33 ms | cam=0.90 prep=1.48 pred=7.96
pred: 10.21 degmemsize=16384 KB, type=write, cpuid=4
stop at 10000
g_nread(bytes read) = 9999220736
elapsed = 11.36 sec ( 11361349 usec )
CPU4: B/W = 839.34 MB/s | CPU4: average = 72.72 ns
memsize=16384 KB, type=write, cpuid=5
stop at 10000
g_nread(bytes read) = 15183380480
elapsed = 11.36 sec ( 11356390 usec )
CPU5: B/W = 1275.05 MB/s | CPU5: average = 47.87 ns
memsize=16384 KB, type=write, cpuid=3
stop at 10000
g_nread(bytes read) = 10502537216
elapsed = 11.38 sec ( 11376282 usec )
CPU3: B/W = 880.43 MB/s | CPU3: average = 69.32 ns
. took: 10.05 ms | cam=0.82 prep=1.48 pred=7.74
pred: 4.26 deg. took: 10.24 ms | cam=0.85 prep=1.50 pred=7.90
pred: 1.90 deg. took: 10.32 ms | cam=0.82 prep=1.48 pred=8.02
pred: 2.67 deg. took: 10.67 ms | cam=0.84 prep=1.48 pred=8.35
pred: 1.17 deg. took: 10.73 ms | cam=0.90 prep=1.53 pred=8.30
pred: -2.77 deg. took: 10.68 ms | cam=0.84 prep=1.46 pred=8.39
